Date,Open,High,Low,Close,Adj Close,Volume
2014-09-09,1.289407,1.292491,1.286107,1.289108,1.289108,0
2014-09-10,1.293996,1.296281,1.289890,1.294197,1.294197,0
2014-09-11,1.291756,1.295209,1.289960,1.291706,1.291706,0
2014-09-12,1.292474,1.296020,1.291321,1.292357,1.292357,0
2014-09-15,1.296075,1.296899,1.291239,1.296008,1.296008,0
2014-09-16,1.293962,1.297820,1.292420,1.293979,1.293979,0
2014-09-17,1.295908,1.298000,1.294090,1.295908,1.295908,0
2014-09-18,1.285017,1.292689,1.285017,1.285000,1.285000,0
2014-09-19,1.292140,1.292959,1.283203,1.292006,1.292006,0
2014-09-22,1.284076,1.286900,1.281953,1.284142,1.284142,0
2014-09-23,1.285298,1.289930,1.284589,1.285149,1.285149,0
2014-09-24,1.285099,1.286390,1.277550,1.285397,1.285397,0
2014-09-25,1.277906,1.278494,1.270540,1.277808,1.277808,0
2014-09-26,1.275705,1.276047,1.268150,1.275705,1.275705,0
2014-09-29,1.267636,1.271456,1.266511,1.267315,1.267315,0
2014-09-30,1.269100,1.270199,1.257390,1.269084,1.269084,0
2014-10-01,1.262913,1.263999,1.258574,1.262834,1.262834,0
2014-10-02,1.262499,1.269050,1.261610,1.262419,1.262419,0
2014-10-03,1.266994,1.266994,1.250159,1.267058,1.267058,0
2014-10-06,1.251502,1.259320,1.251502,1.251361,1.251361,0
2014-10-07,1.264398,1.266430,1.258470,1.264606,1.264606,0
2014-10-08,1.266801,1.269100,1.262449,1.266801,1.266801,0
2014-10-09,1.273885,1.279301,1.267781,1.274307,1.274307,0
2014-10-10,1.268907,1.271601,1.261050,1.268907,1.268907,0
2014-10-13,1.264095,1.269999,1.263504,1.263983,1.263983,0
2014-10-14,1.272248,1.273204,1.264080,1.272394,1.272394,0
2014-10-15,1.264414,1.284043,1.262610,1.263903,1.263903,0
2014-10-16,1.282051,1.284439,1.271068,1.282166,1.282166,0
2014-10-17,1.280754,1.283489,1.274650,1.280442,1.280442,0
2014-10-20,1.274892,1.278854,1.273240,1.274957,1.274957,0
2014-10-21,1.279525,1.283928,1.271710,1.279525,1.279525,0
2014-10-22,1.271423,1.273910,1.265110,1.271472,1.271472,0
2014-10-23,1.264542,1.267580,1.261702,1.264143,1.264143,0
2014-10-24,1.265070,1.269511,1.263584,1.265406,1.265406,0
2014-10-27,1.267684,1.272200,1.266709,1.267668,1.267668,0
2014-10-28,1.270245,1.276300,1.268698,1.270148,1.270148,0
2014-10-29,1.273804,1.276979,1.272508,1.273837,1.273837,0
2014-10-30,1.263232,1.263408,1.255870,1.263280,1.263280,0
2014-10-31,1.261002,1.261002,1.249126,1.261336,1.261336,0
2014-11-03,1.250328,1.251142,1.244292,1.250313,1.250313,0
2014-11-04,1.249266,1.256810,1.249266,1.249594,1.249594,0
2014-11-05,1.255398,1.256708,1.245969,1.255256,1.255256,0
2014-11-06,1.247770,1.253361,1.240210,1.248003,1.248003,0
2014-11-07,1.238175,1.244300,1.236390,1.238007,1.238007,0
2014-11-10,1.246184,1.250869,1.243050,1.246137,1.246137,0
2014-11-11,1.242715,1.244199,1.239640,1.242993,1.242993,0
2014-11-12,1.247801,1.250000,1.243178,1.247583,1.247583,0
2014-11-13,1.243194,1.249020,1.243194,1.242993,1.242993,0
2014-11-14,1.247505,1.249300,1.239956,1.247598,1.247598,0
2014-11-17,1.252144,1.257593,1.244829,1.251846,1.251846,0
2014-11-18,1.245113,1.253570,1.245113,1.244896,1.244896,0
2014-11-19,1.253400,1.257100,1.251392,1.253337,1.253337,0
2014-11-20,1.254296,1.257529,1.250680,1.254076,1.254076,0
2014-11-21,1.254359,1.256724,1.240690,1.254501,1.254501,0
2014-11-24,1.237425,1.244030,1.237425,1.237501,1.237501,0
2014-11-25,1.243595,1.247890,1.240602,1.243317,1.243317,0
2014-11-26,1.247894,1.252460,1.244440,1.248065,1.248065,0
2014-11-27,1.250547,1.252097,1.246619,1.250594,1.250594,0
2014-11-28,1.245826,1.248954,1.243110,1.246199,1.246199,0
2014-12-01,1.243797,1.250589,1.242282,1.243828,1.243828,0
2014-12-02,1.247007,1.247801,1.239572,1.247007,1.247007,0
2014-12-03,1.238804,1.239296,1.230300,1.238850,1.238850,0
2014-12-04,1.231224,1.243178,1.229770,1.231664,1.231664,0
2014-12-05,1.238574,1.239249,1.227506,1.238666,1.238666,0
2014-12-08,1.229695,1.230391,1.224800,1.229407,1.229407,0
2014-12-09,1.231406,1.244800,1.229377,1.231512,1.231512,0
2014-12-10,1.238712,1.243595,1.236293,1.239495,1.239495,0
2014-12-11,1.248003,1.249594,1.237420,1.247396,1.247396,0
2014-12-12,1.239127,1.247707,1.238669,1.239495,1.239495,0
2014-12-15,1.246479,1.248000,1.241710,1.246354,1.246354,0
2014-12-16,1.244354,1.256570,1.243626,1.244354,1.244354,0
2014-12-17,1.251377,1.251596,1.239010,1.251204,1.251204,0
2014-12-18,1.233806,1.235147,1.226670,1.233898,1.233898,0
2014-12-19,1.229105,1.230999,1.225490,1.229045,1.229045,0
2014-12-22,1.222494,1.228000,1.222359,1.222599,1.222599,0
2014-12-23,1.222464,1.224999,1.216570,1.222374,1.222374,0
2014-12-24,1.217597,1.222105,1.217093,1.217493,1.217493,0
2014-12-25,1.219854,1.225595,1.219155,1.219854,1.219854,0
2014-12-26,1.221106,1.222300,1.217000,1.221001,1.221001,0
2014-12-29,1.216960,1.221999,1.216960,1.216945,1.216945,0
2014-12-30,1.215495,1.218999,1.212490,1.215347,1.215347,0
2014-12-31,1.216205,1.216974,1.210539,1.216205,1.216205,0
2015-01-01,1.209863,1.209863,1.209863,1.209863,1.209863,0
2015-01-02,1.208868,1.208956,1.201080,1.208941,1.208941,0
2015-01-05,1.195500,1.197590,1.188909,1.194643,1.194643,0
2015-01-06,1.193830,1.197000,1.188693,1.193902,1.193902,0
2015-01-07,1.187479,1.190000,1.180401,1.187536,1.187536,0
2015-01-08,1.183894,1.184806,1.175601,1.183600,1.183600,0
2015-01-09,1.179426,1.183830,1.176831,1.179607,1.179607,0
2015-01-12,1.187014,1.187200,1.178800,1.187070,1.187070,0
2015-01-13,1.183236,1.185902,1.175650,1.183152,1.183152,0
2015-01-14,1.177676,1.184357,1.173060,1.177829,1.177829,0
2015-01-15,1.178384,1.178856,1.159229,1.178592,1.178592,0
2015-01-16,1.163900,1.165000,1.146430,1.163738,1.163738,0
2015-01-19,1.156377,1.163871,1.155402,1.156604,1.156604,0
2015-01-20,1.159703,1.161599,1.156920,1.159797,1.159797,0
2015-01-21,1.154668,1.166400,1.154374,1.154694,1.154694,0
2015-01-22,1.161697,1.164289,1.141400,1.161535,1.161535,0
2015-01-23,1.134649,1.137398,1.112180,1.134675,1.134675,0
2015-01-26,1.114082,1.128399,1.114082,1.112545,1.112545,0
2015-01-27,1.125100,1.142000,1.122600,1.124771,1.124771,0
2015-01-28,1.136699,1.138200,1.130780,1.136738,1.136738,0
2015-01-29,1.128477,1.136800,1.126405,1.128146,1.128146,0
2015-01-30,1.133735,1.136400,1.128599,1.133556,1.133556,0
2015-02-02,1.130467,1.136000,1.129293,1.130902,1.130902,0
2015-02-03,1.133697,1.145001,1.131790,1.134173,1.134173,0
2015-02-04,1.145685,1.148419,1.140420,1.145738,1.145738,0
2015-02-05,1.131721,1.146000,1.131695,1.131875,1.131875,0
2015-02-06,1.147092,1.147600,1.132003,1.147197,1.147197,0
2015-02-09,1.131478,1.136000,1.127169,1.131439,1.131439,0
2015-02-10,1.132605,1.135000,1.127560,1.132695,1.132695,0
2015-02-11,1.131952,1.133196,1.128861,1.132195,1.132195,0
2015-02-12,1.130825,1.139819,1.130621,1.131196,1.131196,0
2015-02-13,1.140485,1.145001,1.138200,1.140394,1.140394,0
